"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","meas_flag_DLY-DUTR-NORMAL","comp_flag_DLY-DUTR-NORMAL","years_DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","meas_flag_DLY-DUTR-STDDEV","comp_flag_DLY-DUTR-STDDEV","years_DLY-DUTR-STDDEV","DLY-PRCP-PCTALL-GE010HI","meas_flag_DLY-PRCP-PCTALL-GE010HI","comp_flag_DLY-PRCP-PCTALL-GE010HI","years_DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE025HI","meas_flag_DLY-PRCP-PCTALL-GE025HI","comp_flag_DLY-PRCP-PCTALL-GE025HI","years_DLY-PRCP-PCTALL-GE025HI","DLY-PRCP-PCTALL-GE050HI","meas_flag_DLY-PRCP-PCTALL-GE050HI","comp_flag_DLY-PRCP-PCTALL-GE050HI","years_DLY-PRCP-PCTALL-GE050HI","DLY-TAVG-NORMAL","meas_flag_DLY-TAVG-NORMAL","comp_flag_DLY-TAVG-NORMAL","years_DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","meas_flag_DLY-TAVG-STDDEV","comp_flag_DLY-TAVG-STDDEV","years_DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","meas_flag_DLY-TMAX-NORMAL","comp_flag_DLY-TMAX-NORMAL","years_DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","meas_flag_DLY-TMAX-STDDEV","comp_flag_DLY-TMAX-STDDEV","years_DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","meas_flag_DLY-TMIN-NORMAL","comp_flag_DLY-TMIN-NORMAL","years_DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","meas_flag_DLY-TMIN-STDDEV","comp_flag_DLY-TMIN-STDDEV","years_DLY-TMIN-STDDEV"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-16","-9.6"," ","R","10","-15.2"," ","R","10","    25.5"," ","S","14","    16.0"," ","S","14","    10.0"," ","S","14","22.9"," ","R","10","-15.0"," ","R","10","26.9"," ","R","10","-15.5"," ","R","10","18.8"," ","R","12","-14.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-17","-9.6"," ","R","10","-15.2"," ","R","10","    25.3"," ","S","14","    15.7"," ","S","14","     9.9"," ","S","14","22.8"," ","R","10","-15.0"," ","R","10","26.9"," ","R","10","-15.5"," ","R","10","18.7"," ","R","12","-14.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-18","-9.6"," ","R","10","-15.2"," ","R","10","    25.1"," ","S","14","    15.5"," ","S","14","     9.7"," ","S","14","22.8"," ","R","10","-15.0"," ","R","10","26.8"," ","R","10","-15.6"," ","R","10","18.7"," ","R","12","-14.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-19","-9.6"," ","R","10","-15.2"," ","R","10","    24.9"," ","S","15","    15.4"," ","S","15","     9.6"," ","S","15","22.7"," ","R","10","-15.0"," ","R","10","26.8"," ","R","10","-15.6"," ","R","10","18.6"," ","R","12","-14.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-20","-9.6"," ","R","10","-15.1"," ","R","10","    24.8"," ","S","15","    15.2"," ","S","15","     9.5"," ","S","15","22.7"," ","R","10","-15.0"," ","R","10","26.7"," ","R","10","-15.6"," ","R","10","18.6"," ","R","12","-14.0"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-21","-9.6"," ","R","10","-15.1"," ","R","10","    24.7"," ","S","15","    15.1"," ","S","15","     9.4"," ","S","15","22.6"," ","R","10","-14.9"," ","R","10","26.7"," ","R","10","-15.5"," ","R","10","18.6"," ","R","12","-14.0"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-22","-9.6"," ","R","10","-15.1"," ","R","10","    24.6"," ","S","15","    15.0"," ","S","15","     9.3"," ","S","15","22.6"," ","R","10","-14.9"," ","R","10","26.7"," ","R","10","-15.5"," ","R","10","18.5"," ","R","12","-13.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-23","-9.6"," ","R","10","-15.1"," ","R","10","    24.4"," ","S","15","    14.8"," ","S","15","     9.1"," ","S","15","22.6"," ","R","10","-14.9"," ","R","10","26.6"," ","R","10","-15.5"," ","R","10","18.4"," ","R","12","-13.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-24","-9.6"," ","R","10","-15.1"," ","R","10","    24.2"," ","S","15","    14.6"," ","S","15","     9.0"," ","S","15","22.5"," ","R","10","-14.9"," ","R","10","26.6"," ","R","10","-15.5"," ","R","10","18.4"," ","R","12","-13.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-25","-9.7"," ","R","10","-15.1"," ","R","10","    24.1"," ","S","15","    14.5"," ","S","15","     8.8"," ","S","15","22.4"," ","R","10","-14.8"," ","R","10","26.6"," ","R","10","-15.4"," ","R","10","18.4"," ","R","12","-13.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-26","-9.7"," ","R","10","-15.0"," ","R","10","    23.9"," ","S","15","    14.3"," ","S","15","     8.7"," ","S","15","22.4"," ","R","10","-14.8"," ","R","10","26.5"," ","R","10","-15.4"," ","R","10","18.4"," ","R","12","-13.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-27","-9.7"," ","R","10","-15.0"," ","R","10","    23.7"," ","S","15","    14.1"," ","S","15","     8.5"," ","S","15","22.4"," ","R","10","-14.8"," ","R","10","26.4"," ","R","10","-15.4"," ","R","10","18.3"," ","R","12","-13.7"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-28","-9.7"," ","R","10","-14.9"," ","R","10","    23.6"," ","S","15","    14.0"," ","S","15","     8.3"," ","S","15","22.4"," ","R","10","-14.8"," ","R","10","26.4"," ","R","10","-15.4"," ","R","10","18.3"," ","R","12","-13.7"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-29","-9.7"," ","R","10","-14.9"," ","R","10","    23.4"," ","S","15","    13.8"," ","S","15","     8.2"," ","S","15","22.3"," ","R","10","-14.7"," ","R","10","26.4"," ","R","10","-15.3"," ","R","10","18.3"," ","R","12","-13.7"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","11-30","-9.7"," ","R","10","-14.9"," ","R","10","    23.3"," ","S","15","    13.7"," ","S","15","     8.1"," ","S","15","22.3"," ","R","10","-14.7"," ","R","10","26.4"," ","R","10","-15.3"," ","R","10","18.3"," ","R","12","-13.6"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-01","-9.7"," ","R","10","-14.9"," ","R","10","    23.3"," ","S","15","    13.5"," ","S","15","     8.0"," ","S","15","22.3"," ","R","10","-14.7"," ","R","10","26.3"," ","R","10","-15.3"," ","R","10","18.3"," ","R","12","-13.6"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-02","-9.7"," ","R","10","-14.9"," ","R","10","    23.2"," ","S","15","    13.4"," ","S","15","     7.9"," ","S","15","22.3"," ","R","10","-14.6"," ","R","10","26.3"," ","R","10","-15.3"," ","R","10","18.3"," ","R","12","-13.5"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-03","-9.8"," ","R","10","-14.9"," ","R","10","    23.1"," ","S","15","    13.2"," ","S","15","     7.8"," ","S","15","22.3"," ","R","10","-14.6"," ","R","10","26.3"," ","R","10","-15.3"," ","R","10","18.2"," ","R","12","-13.4"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-04","-9.8"," ","R","10","-14.9"," ","R","10","    22.9"," ","S","15","    13.0"," ","S","15","     7.7"," ","S","15","22.2"," ","R","10","-14.6"," ","R","10","26.2"," ","R","10","-15.2"," ","R","10","18.2"," ","R","12","-13.4"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-05","-9.8"," ","R","10","-14.8"," ","R","10","    22.7"," ","S","15","    12.9"," ","S","15","     7.5"," ","S","15","22.2"," ","R","10","-14.5"," ","R","10","26.2"," ","R","10","-15.2"," ","R","10","18.2"," ","R","12","-13.4"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-06","-9.8"," ","R","10","-14.8"," ","R","10","    22.6"," ","S","15","    12.7"," ","S","15","     7.4"," ","S","15","22.2"," ","R","10","-14.5"," ","R","10","26.2"," ","R","10","-15.2"," ","R","10","18.2"," ","R","12","-13.3"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-07","-9.8"," ","R","10","-14.8"," ","R","10","    22.4"," ","S","15","    12.5"," ","S","15","     7.3"," ","S","15","22.1"," ","R","10","-14.4"," ","R","10","26.1"," ","R","10","-15.2"," ","R","10","18.2"," ","R","12","-13.3"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-08","-9.8"," ","R","10","-14.8"," ","R","10","    22.2"," ","S","15","    12.3"," ","S","15","     7.1"," ","S","15","22.1"," ","R","10","-14.4"," ","R","10","26.1"," ","R","10","-15.1"," ","R","10","18.1"," ","R","12","-13.3"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-09","-9.8"," ","R","10","-14.8"," ","R","10","    22.0"," ","S","15","    12.1"," ","S","15","     7.0"," ","S","15","22.1"," ","R","10","-14.4"," ","R","10","26.1"," ","R","10","-15.1"," ","R","10","18.1"," ","R","12","-13.3"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-10","-9.8"," ","R","10","-14.8"," ","R","10","    21.8"," ","S","15","    12.0"," ","S","15","     6.9"," ","S","15","22.0"," ","R","10","-14.4"," ","R","10","26.0"," ","R","10","-15.1"," ","R","10","18.1"," ","R","12","-13.2"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-11","-9.8"," ","R","10","-14.8"," ","R","10","    21.5"," ","S","15","    11.7"," ","S","15","     6.8"," ","S","15","22.0"," ","R","10","-14.4"," ","R","10","25.9"," ","R","10","-15.1"," ","R","10","18.0"," ","R","12","-13.2"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-12","-9.8"," ","R","10","-14.7"," ","R","10","    21.3"," ","S","15","    11.5"," ","S","15","     6.7"," ","S","15","21.9"," ","R","10","-14.3"," ","R","10","25.9"," ","R","10","-15.1"," ","R","10","17.9"," ","R","12","-13.2"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-13","-9.8"," ","R","10","-14.7"," ","R","10","    21.0"," ","S","15","    11.2"," ","S","15","     6.6"," ","S","15","21.9"," ","R","10","-14.3"," ","R","10","25.9"," ","R","10","-15.1"," ","R","10","17.9"," ","R","12","-13.2"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-14","-9.8"," ","R","10","-14.7"," ","R","10","    20.7"," ","S","15","    11.0"," ","S","15","     6.5"," ","S","15","21.8"," ","R","10","-14.3"," ","R","10","25.8"," ","R","10","-15.0"," ","R","10","17.8"," ","R","12","-13.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-15","-9.8"," ","R","10","-14.7"," ","R","10","    20.5"," ","S","15","    10.8"," ","S","15","     6.3"," ","S","15","21.8"," ","R","10","-14.3"," ","R","10","25.8"," ","R","10","-15.0"," ","R","10","17.8"," ","R","12","-13.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-16","-9.8"," ","R","10","-14.7"," ","R","10","    20.3"," ","S","15","    10.7"," ","S","15","     6.2"," ","S","15","21.7"," ","R","10","-14.2"," ","R","10","25.7"," ","R","10","-14.9"," ","R","10","17.7"," ","R","12","-13.1"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-17","-9.7"," ","R","10","-14.7"," ","R","10","    20.1"," ","S","15","    10.5"," ","S","15","     6.1"," ","S","15","21.6"," ","R","10","-14.2"," ","R","10","25.7"," ","R","10","-14.9"," ","R","10","17.6"," ","R","12","-13.0"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-18","-9.7"," ","R","10","-14.7"," ","R","10","    19.9"," ","S","15","    10.3"," ","S","15","     6.0"," ","S","15","21.6"," ","R","10","-14.2"," ","R","10","25.6"," ","R","10","-14.9"," ","R","10","17.5"," ","R","12","-13.0"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-19","-9.7"," ","R","10","-14.6"," ","R","10","    19.7"," ","S","15","    10.1"," ","S","15","     5.9"," ","S","15","21.5"," ","R","10","-14.1"," ","R","10","25.5"," ","R","10","-14.8"," ","R","10","17.4"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-20","-9.7"," ","R","10","-14.6"," ","R","10","    19.5"," ","S","15","    10.0"," ","S","15","     5.8"," ","S","15","21.4"," ","R","10","-14.1"," ","R","10","25.4"," ","R","10","-14.8"," ","R","10","17.3"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-21","-9.7"," ","R","10","-14.6"," ","R","10","    19.4"," ","S","15","     9.8"," ","S","15","     5.7"," ","S","15","21.3"," ","R","10","-14.1"," ","R","10","25.4"," ","R","10","-14.8"," ","R","10","17.2"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-22","-9.6"," ","R","10","-14.6"," ","R","10","    19.3"," ","S","15","     9.7"," ","S","15","     5.6"," ","S","15","21.2"," ","R","10","-14.1"," ","R","10","25.3"," ","R","10","-14.7"," ","R","10","17.2"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-23","-9.6"," ","R","10","-14.6"," ","R","10","    19.1"," ","S","15","     9.6"," ","S","15","     5.5"," ","S","15","21.1"," ","R","10","-14.0"," ","R","10","25.2"," ","R","10","-14.7"," ","R","10","17.1"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-24","-9.6"," ","R","10","-14.6"," ","R","10","    19.0"," ","S","15","     9.4"," ","S","15","     5.4"," ","S","15","21.1"," ","R","10","-14.0"," ","R","10","25.2"," ","R","10","-14.7"," ","R","10","16.9"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-25","-9.5"," ","R","10","-14.6"," ","R","10","    18.8"," ","S","15","     9.4"," ","S","15","     5.4"," ","S","15","20.9"," ","R","10","-14.0"," ","R","10","25.1"," ","R","10","-14.6"," ","R","10","16.8"," ","R","12","-12.9"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-26","-9.5"," ","R","10","-14.6"," ","R","10","    18.7"," ","S","15","     9.3"," ","S","15","     5.3"," ","S","15","20.8"," ","R","10","-13.9"," ","R","10","25.0"," ","R","10","-14.6"," ","R","10","16.7"," ","R","12","-12.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-27","-9.4"," ","R","10","-14.6"," ","R","10","    18.5"," ","S","15","     9.2"," ","S","15","     5.2"," ","S","15","20.8"," ","R","10","-13.9"," ","R","10","24.9"," ","R","10","-14.6"," ","R","10","16.6"," ","R","12","-12.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-28","-9.4"," ","R","10","-14.6"," ","R","10","    18.2"," ","S","15","     9.1"," ","S","15","     5.1"," ","S","15","20.7"," ","R","10","-13.9"," ","R","10","24.8"," ","R","10","-14.6"," ","R","10","16.5"," ","R","12","-12.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-29","-9.4"," ","R","10","-14.6"," ","R","10","    18.0"," ","S","15","     9.0"," ","S","15","     5.0"," ","S","15","20.6"," ","R","10","-13.9"," ","R","10","24.8"," ","R","10","-14.6"," ","R","10","16.4"," ","R","12","-12.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-30","-9.3"," ","R","10","-14.6"," ","R","10","    17.8"," ","S","15","     8.9"," ","S","15","     5.0"," ","S","15","20.5"," ","R","10","-13.9"," ","R","10","24.7"," ","R","10","-14.5"," ","R","10","16.3"," ","R","12","-12.8"," ","R","12"
"USC00086315","N MIAMI BEACH #2, FL US"," 25.9500"," -80.2158","   3.0","12-31","-9.3"," ","R","10","-14.6"," ","R","10","    17.6"," ","S","15","     8.9"," ","S","15","     4.9"," ","S","15","20.4"," ","R","10","-13.9"," ","R","10","24.6"," ","R","10","-14.5"," ","R","10","16.2"," ","R","12","-12.8"," ","R","12"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-01","-8.7"," ","R","13","-14.9"," ","R","13","    11.1"," ","S","15","     6.2"," ","S","15","     4.1"," ","S","15","20.6"," ","R","13","-13.9"," ","R","13","25.1"," ","R","15","-14.3"," ","R","15","16.0"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-02","-8.6"," ","R","13","-14.9"," ","R","13","    11.1"," ","S","15","     6.2"," ","S","15","     4.1"," ","S","15","20.4"," ","R","13","-13.9"," ","R","13","25.1"," ","R","15","-14.3"," ","R","15","15.9"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-03","-8.6"," ","R","13","-14.9"," ","R","13","    11.2"," ","S","15","     6.2"," ","S","15","     4.2"," ","S","15","20.4"," ","R","13","-13.9"," ","R","13","25.0"," ","R","15","-14.3"," ","R","15","15.8"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-04","-8.5"," ","R","13","-14.9"," ","R","13","    11.2"," ","S","15","     6.2"," ","S","15","     4.2"," ","S","15","20.3"," ","R","13","-13.9"," ","R","13","24.9"," ","R","15","-14.3"," ","R","15","15.7"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-05","-8.4"," ","R","13","-14.9"," ","R","13","    11.3"," ","S","15","     6.3"," ","S","15","     4.2"," ","S","15","20.2"," ","R","13","-13.9"," ","R","13","24.9"," ","R","15","-14.3"," ","R","15","15.6"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-06","-8.4"," ","R","13","-14.9"," ","R","13","    11.3"," ","S","15","     6.3"," ","S","15","     4.2"," ","S","15","20.1"," ","R","13","-13.9"," ","R","13","24.8"," ","R","15","-14.3"," ","R","15","15.4"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-07","-8.3"," ","R","13","-14.9"," ","R","13","    11.4"," ","S","15","     6.3"," ","S","15","     4.2"," ","S","15","20.1"," ","R","13","-13.9"," ","R","13","24.8"," ","R","15","-14.3"," ","R","15","15.3"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-08","-8.3"," ","R","13","-14.9"," ","R","13","    11.5"," ","S","15","     6.4"," ","S","15","     4.2"," ","S","15","20.0"," ","R","13","-13.9"," ","R","13","24.7"," ","R","15","-14.3"," ","R","15","15.2"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-09","-8.2"," ","R","13","-14.9"," ","R","13","    11.6"," ","S","15","     6.4"," ","S","15","     4.2"," ","S","15","19.9"," ","R","13","-13.9"," ","R","13","24.7"," ","R","15","-14.2"," ","R","15","15.2"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-10","-8.2"," ","R","13","-14.9"," ","R","13","    11.6"," ","S","15","     6.5"," ","S","15","     4.3"," ","S","15","19.9"," ","R","13","-13.9"," ","R","13","24.7"," ","R","15","-14.2"," ","R","15","15.1"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-11","-8.1"," ","R","13","-14.9"," ","R","13","    11.7"," ","S","15","     6.6"," ","S","15","     4.3"," ","S","15","19.8"," ","R","13","-13.9"," ","R","13","24.7"," ","R","15","-14.2"," ","R","15","15.0"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-12","-8.1"," ","R","13","-14.9"," ","R","13","    11.8"," ","S","15","     6.7"," ","S","15","     4.4"," ","S","15","19.8"," ","R","13","-13.9"," ","R","13","24.6"," ","R","15","-14.2"," ","R","15","14.9"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-13","-8.1"," ","R","13","-14.9"," ","R","13","    11.9"," ","S","15","     6.7"," ","S","15","     4.4"," ","S","15","19.7"," ","R","13","-13.9"," ","R","13","24.6"," ","R","15","-14.2"," ","R","15","14.9"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-14","-8.0"," ","R","13","-14.9"," ","R","13","    12.0"," ","S","15","     6.8"," ","S","15","     4.5"," ","S","15","19.7"," ","R","13","-13.9"," ","R","13","24.6"," ","R","15","-14.3"," ","R","15","14.8"," ","R","13","-13.1"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-15","-8.0"," ","R","13","-14.9"," ","R","13","    12.0"," ","S","15","     6.9"," ","S","15","     4.5"," ","S","15","19.7"," ","R","13","-13.9"," ","R","13","24.6"," ","R","15","-14.3"," ","R","15","14.8"," ","R","13","-13.2"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-16","-7.9"," ","R","13","-14.9"," ","R","13","    12.2"," ","S","15","     7.0"," ","S","15","     4.6"," ","S","15","19.7"," ","R","13","-13.9"," ","R","13","24.6"," ","R","15","-14.3"," ","R","15","14.7"," ","R","13","-13.2"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-17","-7.9"," ","R","13","-14.9"," ","R","13","    12.3"," ","S","15","     7.1"," ","S","15","     4.6"," ","S","15","19.7"," ","R","13","-14.0"," ","R","13","24.6"," ","R","15","-14.3"," ","R","15","14.7"," ","R","13","-13.2"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-18","-7.9"," ","R","13","-14.9"," ","R","13","    12.4"," ","S","15","     7.2"," ","S","15","     4.7"," ","S","15","19.7"," ","R","13","-14.1"," ","R","13","24.6"," ","R","15","-14.4"," ","R","15","14.7"," ","R","13","-13.2"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-19","-7.9"," ","R","13","-14.9"," ","R","13","    12.5"," ","S","15","     7.3"," ","S","15","     4.9"," ","S","15","19.7"," ","R","13","-14.1"," ","R","13","24.6"," ","R","15","-14.4"," ","R","15","14.7"," ","R","13","-13.3"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-20","-7.8"," ","R","13","-14.9"," ","R","13","    12.7"," ","S","15","     7.5"," ","S","15","     4.9"," ","S","15","19.7"," ","R","13","-14.1"," ","R","13","24.6"," ","R","15","-14.4"," ","R","15","14.7"," ","R","13","-13.3"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-21","-7.8"," ","R","13","-14.9"," ","R","13","    12.8"," ","S","15","     7.6"," ","S","15","     5.0"," ","S","15","19.7"," ","R","13","-14.1"," ","R","13","24.7"," ","R","15","-14.5"," ","R","15","14.7"," ","R","13","-13.3"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-22","-7.8"," ","R","13","-15.0"," ","R","13","    12.9"," ","S","15","     7.7"," ","S","15","     5.1"," ","S","15","19.7"," ","R","13","-14.2"," ","R","13","24.7"," ","R","15","-14.5"," ","R","15","14.7"," ","R","13","-13.4"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-23","-7.8"," ","R","13","-15.0"," ","R","13","    13.0"," ","S","15","     7.8"," ","S","15","     5.2"," ","S","15","19.7"," ","R","13","-14.2"," ","R","13","24.7"," ","R","15","-14.6"," ","R","15","14.7"," ","R","13","-13.4"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-24","-7.8"," ","R","13","-15.0"," ","R","13","    13.2"," ","S","15","     7.9"," ","S","15","     5.3"," ","S","15","19.8"," ","R","13","-14.2"," ","R","13","24.7"," ","R","15","-14.6"," ","R","15","14.8"," ","R","13","-13.4"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-25","-7.8"," ","R","13","-15.0"," ","R","13","    13.3"," ","S","15","     8.1"," ","S","15","     5.4"," ","S","15","19.8"," ","R","13","-14.2"," ","R","13","24.8"," ","R","15","-14.6"," ","R","15","14.8"," ","R","13","-13.4"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-26","-7.8"," ","R","13","-15.0"," ","R","13","    13.4"," ","S","15","     8.2"," ","S","15","     5.5"," ","S","15","19.8"," ","R","13","-14.3"," ","R","13","24.8"," ","R","15","-14.6"," ","R","15","14.8"," ","R","13","-13.4"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-27","-7.8"," ","R","13","-15.0"," ","R","13","    13.6"," ","S","15","     8.3"," ","S","15","     5.6"," ","S","15","19.9"," ","R","13","-14.3"," ","R","13","24.9"," ","R","15","-14.6"," ","R","15","14.9"," ","R","13","-13.4"," ","R","13"
"USC00085667","MIAMI NWSFO, FL US"," 25.7553"," -80.3836","   4.3","01-28","-7.8"," ","R","13","-15.0"," ","R","13","    13.7"," ","S","15","     8.4"," ","S","15","     5.7"," ","S","15","19.9"," ","R","13","-14.3"," ","R","13","24.9"," ","R","15","-14.6"," ","R","15","14.9"," ","R","13","-13.4"," ","R","13"
